username,message_content,mentions,channel_name,time_stamp
k3nn.eth,"wanted to share that we have a barracuda page setup: https://app.barracuda.io/talentdao

met with one of their guys (Nate Elliot) yesterday who wanted to get us on here. it’s a DAO directory but they plan to do a bunch of integrations. Let me know if you notice anything that needs to be changed. Will share with the broader group tonight after i get it and confirm with Nate that it’s all set",,talentdao,"03/24/2022, 21:31:03"
k3nn.eth,thanks for getting this started Lisa. I’ll try to get mine added tonight too,lisawocken,talentdao,"03/24/2022, 23:48:37"
k3nn.eth,https://twitter.com/nikillinit/status/1506998432698875907?s=20&t=tqi2jEbE--FmUp5TaCR8uw,,📑all-things-dao,"03/25/2022, 03:38:26"
k3nn.eth,https://www.outofpocket.health/p/decentralizing-journals-and-peer-review-daos,,📑all-things-dao,"03/25/2022, 03:38:36"
k3nn.eth,https://www.outofpocket.health/p/decentralizing-journals-and-peer-review-daos,,✉newsletter-submissions,"03/25/2022, 03:40:57"
k3nn.eth,"https://twitter.com/paulapivat/status/1507170025039622148?s=20&t=4tJ2u8kdOftAUbrMdJgoUQ

could we build a 360 feedback discord bot?? 🤔",,💡ideation,"03/25/2022, 03:43:43"
k3nn.eth,gm,,🌞gm,"03/25/2022, 14:45:16"
k3nn.eth,<@!543858285808320512> https://docs.google.com/document/d/1UeNO677DybzOlGddvIdpLSiTPU_pryN82ZM6pd_JpRY/edit for full list of constructs from brainstorm,sherifoz,❤network-health,"03/25/2022, 16:24:54"
k3nn.eth,<@&937868840640069702> Notes from today and next steps listed here: https://talentdao.notion.site/DAO-Health-Survey-Discussion-IV-f1a2975bcde4424a91cfe22c86dc158f,,❤network-health,"03/26/2022, 03:04:44"
k3nn.eth,I will get those added by sunday if not by tomorrow,sherifoz,❤network-health,"03/26/2022, 04:36:29"
k3nn.eth,"I see you put our names in columns in the workbook but I think we should do this blind, no?",sherifoz,❤network-health,"03/26/2022, 17:26:39"
k3nn.eth,btw was anybody able to find the Qs for UWES-3 [Utrecht Engagement],,❤network-health,"03/26/2022, 17:40:48"
k3nn.eth,ah ok makes sense,sherifoz,❤network-health,"03/26/2022, 18:55:55"
k3nn.eth,and yes thank you for finding that!,,❤network-health,"03/26/2022, 18:56:05"
k3nn.eth,I added an occupational well being survey as well and some other ideas. Feel free to add any additional ideas that might be relevant to DAOs and constructs wouldn’t cover,,❤network-health,"03/26/2022, 18:57:23"
k3nn.eth,This is great sherif. I agree and think it’s worth including in the first round of voting,sherifoz,❤network-health,"03/26/2022, 20:04:23"
k3nn.eth,agree on this. let’s avoid voting on single item scales until the end,Mr.Nobody,❤network-health,"03/26/2022, 22:39:48"
k3nn.eth,"I think we’ll be ok from a legal standpoint. This is our recommended survey, we won’t be claiming it as our product and it will be open source. And yes, the analytical services would be separate so I don’t see that being a problem",sherifoz,❤network-health,"03/27/2022, 17:04:44"
k3nn.eth,I’m also curious how much you need to change a question for it to be no longer deemed copyright,,❤network-health,"03/27/2022, 17:06:00"
k3nn.eth,So <@!543858285808320512> the way I'm interpreting this doc for voting is that we copy and put a 1 in our column and then we can copy our columns back in after we're all done with the first round?,sherifoz,❤network-health,"03/27/2022, 17:44:19"
k3nn.eth,If that is the case let's make sure if any additions get added they only get added to the bottom at this point as to not mess up the order. Make sure no one does any sorting or anything either,,❤network-health,"03/27/2022, 17:45:03"
k3nn.eth,side note - this might be one of the most comprehensive repositories of I/O psych related psychometrics out there will be really cool to open source this in the end,,❤network-health,"03/27/2022, 17:46:20"
k3nn.eth,After a first pass I had about ~70 Qs selected. I think thats a decent number to strive for as I imagine it would be cut by about a third from the first round of voting,,❤network-health,"03/27/2022, 18:08:55"
k3nn.eth,In the future rounds we can cut that number down periodically,,❤network-health,"03/27/2022, 18:10:11"
k3nn.eth,if anyone has an evidence based strategy for how many votes we should all have I'm all ears,,❤network-health,"03/27/2022, 18:10:41"
k3nn.eth,gm,,🌞gm,"03/27/2022, 18:10:59"
k3nn.eth,My criteria was whether or not it adds value to the survey while also considering validity and reliability for the overarching construct in the context of a DAO,Nemo-phd,❤network-health,"03/27/2022, 21:10:17"
k3nn.eth,just try not to make to many changes to things or just add notes/comments. I already did a voting round so changes can get confusing,Nemo-phd,❤network-health,"03/27/2022, 21:10:58"
k3nn.eth,"also this is the message I'm sending to other DAO leaders to get a pulse from them:

""Hey [name] - Would love your thoughts on something... 

We are designing a DAO contributor health survey at talentDAO and we're looking for thoughts from community leaders on the aspects of the human element of DAOs they would be interested in measuring. 

Some examples of things we are already measuring are engagement, burnout, well-being, and satisfaction with the experience in the DAO. 

Since you're a DAO leader, I'd love to hear what would be interesting/important for you to measure in a survey like this.""",,❤network-health,"03/27/2022, 21:11:45"
k3nn.eth,some thoughts on satisfaction with the governance process. We should consider coming up with some general satisfaction questions around governance. I’d use something that exists already but I couldn’t find anything myself,,❤network-health,"03/27/2022, 21:39:29"
k3nn.eth,gm,,🌞gm,"03/28/2022, 15:09:30"
k3nn.eth,What time will this be?,saulthorin,talentdao,"03/28/2022, 17:02:24"
k3nn.eth,Love this. DAOs are in need for good publicity like this while the rest of web3 gets called a con. Glad to see them getting the attention they deserve. Also very interested in the model adopted by dOrg and wonder what learnings we can take from that,Nemo-phd,📑all-things-dao,"03/28/2022, 18:53:27"
k3nn.eth,probably won’t be available for this unfortunately,saulthorin,talentdao,"03/28/2022, 18:53:46"
k3nn.eth,re: the Times article <@!713430239690096671> shared. Is the dOrg LLC structure something we have considered yet? They incorporated in Vermont,Nemo-phd,talentdao,"03/28/2022, 18:54:25"
k3nn.eth,"I’m just reading through this but scraping the info should be relatively easy with DAO dash if they use the same INTRO template each time. Forms can work too but surprisingly a bit more difficult to automate because that requires an API from the form provider. I could definitely scope this out and outline what needs to be done from a technical standpoint, then maybe we can put out a bounty for it",sherifoz,📜culture,"03/28/2022, 19:02:42"
k3nn.eth,I’ll be on the call to discuss further but some things to consider — where will these cards live? In a database? Website? Something would need to host them… maybe they can be NFTs with data hosted on ipfs? Then a discord bot can pick up every time one is minted and we can have a channel of these for new joiners.,,📜culture,"03/28/2022, 19:06:12"
k3nn.eth,maybe these cards can go beyond the onboarding use case and represent a web3 DAO contributor/member database akin to a traditional employee database,,📜culture,"03/28/2022, 19:08:04"
k3nn.eth,seeing lots of organizational research being done in this space but not a lot of the methods from our field being applied. I think it would be great if we all collaborated on a research methods / best practices blog post,,🥼general,"03/28/2022, 20:21:12"
k3nn.eth,i’m bucketing them all under “contributor” in the write up for the DAO health survey. I can share the language i use,ItamarGo,talentdao,"03/29/2022, 01:33:25"
k3nn.eth,this is pre-feedback stage fyi so it could change but,,talentdao,"03/29/2022, 01:35:39"
k3nn.eth,"""We define contributors in this context as members or initiates of the DAO that contribute to its development and initiatives in some tangible way outside of voting or financial contributions. This would often be paid work including structured compensation, bounties, tipping, etc., but does not have to be paid. Contributors don't have to be part of the core team but many will be.""",,talentdao,"03/29/2022, 01:35:42"
k3nn.eth,Very down to make this a thread and land on an agreed upon definition,,talentdao,"03/29/2022, 01:36:04"
k3nn.eth,I added like 10 of them not sure If you saw. Go ahead and add whatever else you want as long as you put them at the bottom and don’t filter the original sheet i should be able to just add them and vote,sherifoz,❤network-health,"03/29/2022, 04:15:18"
k3nn.eth,I’m not looking at the sheet but wanted to do a check-in <@!713430239690096671> <@!838359923753484328> <@!543858285808320512> do we think we can do second round by Wednesday and third round by Friday for discussion?,"sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"03/29/2022, 04:18:31"
k3nn.eth,Defining DAO contributor,,talentdao,"03/29/2022, 04:37:21"
k3nn.eth,ok will add mine this morning so we can kick off round 2,,❤network-health,"03/29/2022, 13:30:39"
k3nn.eth,we will use the total column and can remove anything that got 0 votes,,❤network-health,"03/29/2022, 14:37:30"
k3nn.eth,"I added mine in. Everyone will have to take their votes from their copy and paste them into the original sheet. From there we can put a filter on to remove anything with total <1 and then we all make copies again, vote, and paste them back in",,❤network-health,"03/29/2022, 14:42:19"
k3nn.eth,I think we can aim for about 50 votes each this time,,❤network-health,"03/29/2022, 14:42:38"
k3nn.eth,side note for this project — ocean just had a nice run up .46 —> .64 👀,,❤network-health,"03/29/2022, 14:43:27"
k3nn.eth,"also, I was thinking on this... what are thoughts on changing the name of this survey to either:

- DAO Network Health Survey
 or 
- Contributor Network Health Survey",,❤network-health,"03/29/2022, 14:44:09"
k3nn.eth,"Does it make more sense given the broader scope of our research here? Is it more intuitive what we would be measuring with it? My thing is I don't want it to be confused with actual 'Health' e.g., physical and mental, even tho we are considering those things to an extent... its also much more than that",,❤network-health,"03/29/2022, 14:46:34"
k3nn.eth,lmfao,,talentdao,"03/29/2022, 15:23:41"
k3nn.eth,looks like pallet town 😂,,talentdao,"03/29/2022, 15:25:56"
k3nn.eth,bout to face off gym leader a16z,,talentdao,"03/29/2022, 15:27:04"
k3nn.eth,i am finding this hilarious,,talentdao,"03/29/2022, 15:37:33"
k3nn.eth,you could not have convinced me this would be a thing 2 years ago,,talentdao,"03/29/2022, 15:38:22"
k3nn.eth,<@!579128660070760469> fuck it i’m in,saulthorin,talentdao,"03/29/2022, 17:45:46"
k3nn.eth,send to k3nnethfrancis@gmail.com,,talentdao,"03/29/2022, 17:46:09"
k3nn.eth,ok so drop “contributor” you’re saying?,Nemo-phd,❤network-health,"03/29/2022, 19:44:17"
k3nn.eth,I considered it but $500 for a ticket was kinda ridiculous,lisawocken,talentdao,"03/29/2022, 20:38:01"
k3nn.eth,yeah your definitely right. Ok any other thoughts from the team?,Nemo-phd,❤network-health,"03/29/2022, 20:38:44"
k3nn.eth,otherwise we can go with DAO Health Survey,,❤network-health,"03/29/2022, 20:38:58"
k3nn.eth,was just thinking resilience might be a good add to this. Anyone know if an existing scale?,,❤network-health,"03/29/2022, 21:36:19"
k3nn.eth,awesome thank u sherifoz#7023,sherifoz,❤network-health,"03/30/2022, 01:51:20"
k3nn.eth,I am also adding org resilience,,❤network-health,"03/30/2022, 01:51:40"
k3nn.eth,gm,,🌞gm,"03/30/2022, 13:20:28"
k3nn.eth,"yeah that’s what i got from reading up on it and the scales didn’t feel very applicable. Tho the one you posted here seems better than those, it also seems like a hard one to extract only specific questions from so it may not be worth it overall",Mr.Nobody,❤network-health,"03/30/2022, 15:05:43"
k3nn.eth,I think once we do the voting procedure it will be worth taking an objective view of the survey and thinking about what else we could be missing in the context of DAOs,,❤network-health,"03/30/2022, 15:06:19"
k3nn.eth,Reminder to please paste in your votes! Would love to get 2nd round done by friday!,,❤network-health,"03/30/2022, 15:29:57"
k3nn.eth,<@!543858285808320512> could you share [and ideally add to notion] the paper that justifies the use of doing Org/team/individual leveling you were mentioning? Want to cite it in the write-up,sherifoz,❤network-health,"03/30/2022, 16:01:23"
k3nn.eth,wow great find,ItamarGo,✉newsletter-submissions,"03/30/2022, 17:31:01"
k3nn.eth,from the sound of the tweet i think it was just submitted to a journal so it’s not actually published yet,ItamarGo,📑all-things-dao,"03/30/2022, 19:11:21"
k3nn.eth,LOL!,,talentdao,"03/30/2022, 19:31:50"
k3nn.eth,should probably tell them about their emails going to spam. Something with googles spam detection algo is pushing them there,,talentdao,"03/30/2022, 19:32:17"
k3nn.eth,but great news! was the grant for anything specific?,,talentdao,"03/30/2022, 19:32:30"
k3nn.eth,that’s awesome!,,talentdao,"03/30/2022, 19:35:44"
k3nn.eth,LFG,,talentdao,"03/30/2022, 19:44:12"
k3nn.eth,all good. if everything is in we can copy to a new sheet and remove the questions that had a vote of 0 and then do the second round,,❤network-health,"03/31/2022, 00:22:01"
k3nn.eth,or is it easier for everyone to just copy again and filter out anything with a total = 0,,❤network-health,"03/31/2022, 00:23:21"
k3nn.eth,actually we may have to do the second sheet so each vote is only 1,,❤network-health,"03/31/2022, 00:23:55"
k3nn.eth,like if we voted on the same copy some votes would have 2s in our column. We need to reset the votes each round after eliminating the 0s,,❤network-health,"03/31/2022, 00:53:31"
k3nn.eth,ETH Amsterdam?,,talentdao,"03/31/2022, 00:56:07"
k3nn.eth,"also, I should have the write up draft done this weekend except for the explanation/justification of the constructs (will do that once we have a final survey). once it’s ready i’ll put it in a google doc to start getting feedback",,❤network-health,"03/31/2022, 01:00:20"
k3nn.eth,"hey <#927861348363292712>,

does anyone have suggestions on how to host a discord bot or web application in a decentralized way? something that isn’t a protocol in itself but could interface with a protocol, e.g., mint an NFT badge for completion of a task?

Or is the only option for that sort of thing to submit a existing web2 infra?",,development-team,"03/31/2022, 01:17:51"
k3nn.eth,"2 questions:

what scale did they use (lol)

what app is this?? i love the summary report layout… soo smooth",Nemo-phd,❤network-health,"03/31/2022, 01:39:20"
k3nn.eth,i found it this is pretty cool https://yerbo.co/,,❤network-health,"03/31/2022, 01:40:36"
k3nn.eth,they have their own 2 item scale IP it sounds like,,❤network-health,"03/31/2022, 01:40:49"
k3nn.eth,"ok I did this. I also reset the vote counts. With 96 left and 2 more rounds while wanting to get to under/over 40, maybe let's aim for half, so 48? or about 50? We aimed for 70 before and dropped 20 questions so 50 should force our hand a bit more. Thoughts?",sherifoz,❤network-health,"03/31/2022, 02:55:31"
k3nn.eth,you all should be able to copy again and fill in your round 2 votes and then just paste back in like last time,,❤network-health,"03/31/2022, 02:56:12"
k3nn.eth,btw i notice we only have 2 constructs for team/guild: psych safety and shared leadership. There is some overlap with TMS tho which is currently assigned at the DAO level. Any thoughts on anything else we might want to include at the team level?,,❤network-health,"03/31/2022, 03:07:12"
k3nn.eth,shared leadership also has some overlap. Maybe we want to have Qs for them at both levels?,,❤network-health,"03/31/2022, 03:08:11"
k3nn.eth,I also added some arbitrary construct names to the NIOSH WellB Questionnaire to make it easier to review from the construct level,,❤network-health,"03/31/2022, 03:18:32"
k3nn.eth,So after you do your second round vote I would recommend doing a pivot table on what you voted to see the distribution of constructs and levels to votes. That helped me make some decisions on which votes to drop after I over voted a little bit,,❤network-health,"03/31/2022, 03:36:41"
k3nn.eth,So I got myself to 60 and I gotta say this is much harder than I thought the second time around. All of these questions feel valuable. I'm considering making it ~50-60 questions now. Thoughts?,,❤network-health,"03/31/2022, 03:45:26"
k3nn.eth,"agree with what your sayin here Mr.Nobody#0187 and we should include cohesion and team empowerment, i think they just got missed when we put everything together. My thoughts were that once we finish voting we’ll have to go back in anyway to review the survey objectively and see what we’re missing. Any new scales/items added we may just have to review in lab and make a call together",Mr.Nobody,❤network-health,"03/31/2022, 14:49:04"
k3nn.eth,gm,,🌞gm,"03/31/2022, 14:57:33"
k3nn.eth,I will be away during that time unfortunately :/,,talentdao,"03/31/2022, 15:47:34"
k3nn.eth,would have loved to go,,talentdao,"03/31/2022, 15:47:43"
k3nn.eth,our twitter?,,talentdao,"03/31/2022, 15:47:56"
k3nn.eth,let’s peep the analytics,,talentdao,"03/31/2022, 15:48:08"
k3nn.eth,they don’t have much on the follower counts and i’m not really sure what a good engagement rate is so idk if that’s useful but it looks like we’ve gained 145 followers in the last month which is 145/240 or 60% growth,,talentdao,"03/31/2022, 15:52:56"
k3nn.eth,our average engagement is 4.5%,,talentdao,"03/31/2022, 15:53:40"
k3nn.eth,tbh we would get this up a lot more if we tweeted more lol. Maybe we could create a channel for tweet ideas. lots of people post things from twitter in the discord so quite twitting those with a little witty catch line could be an effective way to gain more traction,,talentdao,"03/31/2022, 15:55:31"
k3nn.eth,made a mistake it’s 60% but yeah linkedin sounds more impressive lol,,talentdao,"03/31/2022, 15:56:57"
k3nn.eth,this is hilarious,,talentdao,"03/31/2022, 16:11:43"
k3nn.eth,is this guy using a 3d avatar,,talentdao,"03/31/2022, 16:50:14"
k3nn.eth,lol!,,talentdao,"03/31/2022, 16:50:19"
k3nn.eth,yeah it seemed kinda idealistic to me. Didn't seem like they had the data science mapped out,,talentdao,"03/31/2022, 17:01:53"
k3nn.eth,"I don't know of any algorithms out there that predict team cohesion and performance on any possible tasks, so it kind of seems like a reach",,talentdao,"03/31/2022, 17:02:38"
k3nn.eth,but industry folks like this tend to find something predictive without looking for causal and wind up with predictive but non-reliable models,,talentdao,"03/31/2022, 17:03:09"
k3nn.eth,So im skeptical,,talentdao,"03/31/2022, 17:03:15"
k3nn.eth,She did mention they have a bunch fo FAANG people. Maybe they are here too,,talentdao,"03/31/2022, 17:03:42"
k3nn.eth,yeah lets do it,,talentdao,"03/31/2022, 17:14:24"
k3nn.eth,damn didnt know sam was chatting us up while i was gone!,,talentdao,"03/31/2022, 17:28:45"
k3nn.eth,talked to JB from contributor town tho and yeah it didn't seem like it was fully fleshed out yet but I offered our partnership in doing the research and got her email,,talentdao,"03/31/2022, 17:32:12"
k3nn.eth,did yall get kicked out?,,talentdao,"03/31/2022, 17:37:24"
k3nn.eth,dang,,talentdao,"03/31/2022, 17:37:36"
k3nn.eth,well that was awesome,,talentdao,"03/31/2022, 17:37:44"
k3nn.eth,Sams interest is such a good signal,,talentdao,"03/31/2022, 17:37:52"
k3nn.eth,"Yeah that’s the most popular one i’ve heard. But they don’t support all languages, so if I wanted to host a simple python automation or flask app, it seems my options are limited to web2 cloud based or local hosting. Neither of which or decentralized, but from convos I’ve had so far, no web apps are decentralized as long as DNS is still centralized, so maybe it’s just a provider that we consider more “ethical” or at least some alignment with our values",saulthorin,development-team,"03/31/2022, 18:46:35"
k3nn.eth,<@!579128660070760469>  so what is the intended outcome of these pitches? I was reading the page here [https://gitcoin.co/issue/arweaveteam/bounties/1] about the hackathon and the reward is $250 in ETH and $50 in AR? Is that just for doing the pitch?,saulthorin,talentdao,"03/31/2022, 18:54:31"
k3nn.eth,"same with arweave, currently only supporting JS, Go, PHP, and Scala",,development-team,"03/31/2022, 18:55:40"
k3nn.eth,ah ok,,talentdao,"03/31/2022, 18:57:05"
k3nn.eth,cause hackathon is also open web I thought it was the same,,talentdao,"03/31/2022, 18:57:18"
k3nn.eth,got it that makes sense,,talentdao,"03/31/2022, 18:58:05"
k3nn.eth,"""The Arweave core team will invest $100,000 in total across the projects submitted during the Open Web Foundry programme. Third-party investors will also consider investing alongside Arweave. In previous programmes, external investors have injected more than $1,000,000 into participating startups. The Arweave investment will be made in exchange for the project’s profit sharing tokens. """,,talentdao,"03/31/2022, 18:59:06"
k3nn.eth,oh shit,,talentdao,"03/31/2022, 18:59:08"
k3nn.eth,"I think this is the info I was looking for... for anyone else that wants to read up

https://gitcoin.co/hackathon/arweave3/onboard",,talentdao,"03/31/2022, 18:59:26"
k3nn.eth,LFG!,saulthorin,talentdao,"03/31/2022, 18:59:43"
k3nn.eth,yeah which is surprising given how much data is available in web3,,development-team,"03/31/2022, 20:13:33"
k3nn.eth,oh interesting,,talentdao,"03/31/2022, 20:32:34"
k3nn.eth,so they are funding grants with staking rewards? kinda smart,,talentdao,"03/31/2022, 20:32:54"
k3nn.eth,but yeah also bad if ur bearish,,talentdao,"03/31/2022, 20:33:09"
k3nn.eth,yeah was thinking about this too. would definitely like to lock in some as USD. I personally would like to hold some OCEAN myself and i’m guessing we’ll put 10-15% in treasury? some ocean some stable? what are your thoughts team? sherifoz#7023 Mr.Nobody#0187 <@!713430239690096671>,"sherifoz, Mr.Nobody, Nemo-phd",talentdao,"03/31/2022, 20:49:59"
k3nn.eth,Do we think we can bang out round 2 by tomorrows call for a discussion?,,❤network-health,"03/31/2022, 21:56:03"
k3nn.eth,"I also realized I messed something up in the workbook and I had to sort it by DAO Qs ... just an FYI if you already copied it, just sort yours by DAO Qs as those are unique and should stay the same order... sorry!",,❤network-health,"03/31/2022, 21:57:49"
k3nn.eth,"I've added a new tab called additional Qs to consider in which I included team empowerment, Org resilience, Group Cohesion, Procedural Justice, and Communication. Feel free to add anything there that you guys think we should be considering, including any one-item scales for any constructs we are already capturing. We will review these last",,❤network-health,"03/31/2022, 22:42:05"
k3nn.eth,https://newsletter.banklesshq.com/p/the-first-profitable-blockchain,,🗄legal-and-business,"03/31/2022, 23:10:08"
k3nn.eth,great read on how blockchains can become profitable,,🗄legal-and-business,"03/31/2022, 23:10:40"
k3nn.eth,yeah,,talentdao,"03/31/2022, 23:27:23"
k3nn.eth,what lol how,,talentdao,"03/31/2022, 23:27:38"
k3nn.eth,good with this and will sign off the txn when needed just let us know,saulthorin,talentdao,"04/01/2022, 00:03:19"
k3nn.eth,one of these was me and i still intend to. Is there a preferred method or should i just send to the wallet?,saulthorin,talentdao,"04/01/2022, 00:09:55"
k3nn.eth,shoot thanks for flagging that,,❤network-health,"04/01/2022, 00:10:48"
k3nn.eth,https://discord.com/events/887858548921491476/959244084093005925,,❤network-health,"04/01/2022, 00:13:43"
k3nn.eth,done. btw… we should get talentDAO.eth setup. Having to use the whole wallet address always makes me nervous lol,saulthorin,talentdao,"04/01/2022, 00:43:17"
k3nn.eth,👀,,talentdao,"04/01/2022, 04:04:32"
k3nn.eth,talentDAO twitter,,talentdao,"04/01/2022, 04:05:09"
k3nn.eth,we also cracked 400 followers,,talentdao,"04/01/2022, 04:05:46"
k3nn.eth,yeah he founded flamingoDAO,,talentdao,"04/01/2022, 04:20:04"
k3nn.eth,https://stanford-jblp.pubpub.org/pub/rise-of-daos/release/1,,talentdao,"04/01/2022, 04:22:11"
k3nn.eth,this is him,,talentdao,"04/01/2022, 04:22:19"
k3nn.eth,would GREAT person to advise,,talentdao,"04/01/2022, 04:23:07"
k3nn.eth,idk if we’ve considered advisory board in tokenomics or if its a little late for that but i would be open to it,,talentdao,"04/01/2022, 04:24:11"
k3nn.eth,gm,,🌞gm,"04/01/2022, 14:13:56"
k3nn.eth,🔥,,❤network-health,"04/01/2022, 14:14:45"
k3nn.eth,"I was thinking 10-15% to treasury. You guys can determine yourselves what allocation you’d like and we can do the math to figure out how much we should bridge. Alternatively, we could all just take the amount in OCEAN and bridge to USD ourselves. Gas fees should be minimal.",Nemo-phd,talentdao,"04/01/2022, 15:21:05"
k3nn.eth,We can discuss on the call today,,talentdao,"04/01/2022, 15:21:23"
k3nn.eth,referring to our lab for DAO health,lisawocken,talentdao,"04/01/2022, 15:24:03"
k3nn.eth,"Ah this is a good reference point, too bad we can't see the questions lol",,❤network-health,"04/01/2022, 17:05:08"
k3nn.eth,I’m aligned with this,,talentdao,"04/01/2022, 17:21:17"
k3nn.eth,"Here is the notes from today. Feel free to add anything I might have missed:
https://talentdao.notion.site/DAO-Health-Survey-Discussion-V-6705093efd244bcc89d684729aab464f",,❤network-health,"04/01/2022, 17:38:20"
k3nn.eth,"Snapshot of Action items for the team:
## 

- [ ]  Team to individually map out constructs from theoretical perspective
- [ ]  Team to add new constructs they deem potentially missing / important to Additional Qs tab in excel workbook
- [ ]  Team will meet on Wednesday 4/6 @ 9:30 PST to discuss and generate a finalized round 3 list of Qs to then vote on before Friday 4/8 @ 9AM PST for the final discussion",,❤network-health,"04/01/2022, 17:38:41"
k3nn.eth,Do we want to move our friday lab next week up 30 minutes bc of the DAO dash onboarding session?,,❤network-health,"04/01/2022, 17:39:43"
k3nn.eth,"ok so here is the first draft of the write-up: https://docs.google.com/document/d/1ZPrdnuBDJAR5b4t-LzyWivAJJjSO1phDcqapOor_jv4/edit?usp=sharing

Note that the Introduction and Operational Definition of a DAO sections are more done than other sections. I will probably have to revise some things in methods based on some changes to how we approached this process. I also have more work to do in the Survey Design section where we explain the constructs. Closing is also a WIP.",,❤network-health,"04/01/2022, 18:23:26"
k3nn.eth,"Hopefully this should give you a good basis to go off of. And also, if you disagree with anything about how we operationalize DAOs this would be a good opportunity to address it and revise our thinking around constructs if necessary",,❤network-health,"04/01/2022, 18:27:32"
k3nn.eth,Totally agree. Do you know someone on the inside that could make that happen?,,talentdao,"04/01/2022, 21:44:02"
k3nn.eth,I have one friend with an Ape but I don’t think he’s involved in anything other than hodling,,talentdao,"04/01/2022, 21:44:47"
k3nn.eth,Lol,,talentdao,"04/01/2022, 21:46:05"
k3nn.eth,I’m seeing that friend in a couple of weeks I can certainly ask,,talentdao,"04/01/2022, 21:46:13"
k3nn.eth,"<@!579128660070760469> out of curiosity, what are u thinking here in terms of services offering? Do u have ideas of consultation packages we would create tiers of or something? Did Deloitte do any sort of early stage advisory consulting? I imagine a group like this is going to have little idea of what they actually want/need",saulthorin,talentdao,"04/01/2022, 22:18:46"
k3nn.eth,I don’t see anything in que,saulthorin,talentdao,"04/02/2022, 19:55:27"
k3nn.eth,nvm i was looking in the wrong place,,talentdao,"04/02/2022, 19:56:05"
k3nn.eth,signed,,talentdao,"04/02/2022, 19:56:33"
k3nn.eth,gm,,🌞gm,"04/02/2022, 23:08:11"
k3nn.eth,oh wow,,development-team,"04/03/2022, 16:37:17"
k3nn.eth,https://link.medium.com/EzpJ5veKVob,,✉newsletter-submissions,"04/03/2022, 16:50:32"
k3nn.eth,gm,,🌞gm,"04/03/2022, 17:08:10"
k3nn.eth,Appreciate that team! Just DMed for your wallets to set up coordinape,,❤network-health,"04/03/2022, 17:50:27"
k3nn.eth,gm,,🌞gm,"04/04/2022, 15:04:21"
k3nn.eth,"Hey team — It's starting to feel like the home stretch of this project! I'm aiming to have this done by April 14th before I go away for a long weekend and I'm happy to take on the bulk of the work to get us over the finish line, but I could use some help on a few things [in addition to finalizing our survey]:

After doing a theoretical mapping I believe we are actually looking at this in all the right ways which gave me more confidence in our approach. I've added it into the write-up [pending final review from our discussion this Wednesday].

I've also added descriptions for each construct from the individual level at this point, need to add the team and organizational levels next.

**First question:** what are your thoughts on the way we go about explaining constructs. Is it too little? Too much? Should we just put it in a table and keep descriptions short? Would love to hear thoughts.

In addition to this, I've completed the remaining sections of the write-up with the exception of lit review and expert panel bc we have to see how the process all plays out before I write up the details [most of it is already there though].

**Second question:** In addition to finalizing the survey design, I could really use your input/feedback on the write-up. When you have some time, could you please jump into it and start adding your comments? [P.S., please comment rather than edit as the document will get messy]

One other thing I need to do for this is add in all the citations. I've been filling in [CITE] where they belong, but there are surely some other places where they are needed. If you are looking for something low-lift to do on this project, filling in citations and references would be a big help. 

**Third question:** What is a good tool for creating figures? I created those currently in the doc in Google Slides. I'm sure there is a better way for the final write-up.


cc: <@!543858285808320512> <@!838359923753484328> <@!713430239690096671>","sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"04/04/2022, 16:19:05"
k3nn.eth,Also still need wallet address from <@!713430239690096671>,Nemo-phd,❤network-health,"04/04/2022, 16:19:57"
k3nn.eth,Awesome! Is she aware of our weekly calls for DAO health? Those would be a great place to start learning about what is going on,saulthorin,talentdao,"04/04/2022, 16:21:54"
k3nn.eth,"Also, you can see my theoretical mapping in the appendix of the doc",,❤network-health,"04/04/2022, 16:23:01"
k3nn.eth,Great!,,talentdao,"04/04/2022, 17:50:19"
k3nn.eth,"We made it for 12:30 EST bc Mr.Nobody#0187 had a conflict at 12. I also have a meeting at 12 but I can tap out when needed. I will plan to be on around 12:20. Discussion will have to be short but the point is to just ensure our theoretical mental model of this makes sense and if there are gaps, to add in questions/scales so we can vote on an updated question list for the final round before our friday meeting where we can discuss in greater detail","sherifoz, Mr.Nobody",❤network-health,"04/04/2022, 21:46:25"
k3nn.eth,hell yeah but strings attached?,saulthorin,talentdao,"04/05/2022, 00:25:02"
k3nn.eth,got it so for a project,,talentdao,"04/05/2022, 00:26:01"
k3nn.eth,web3 survey tool? 13 ETH might be a little light for that tho,,talentdao,"04/05/2022, 00:27:13"
k3nn.eth,could start with just backend and front end being discord bot daily pulse w/ super light dashboard,saulthorin,talentdao,"04/05/2022, 00:29:38"
k3nn.eth,i know there is a lot of interest in that sort of thing,,talentdao,"04/05/2022, 00:30:04"
k3nn.eth,i got a web2 dev on deck that would build that for us anytime we ask. He’s not versed in web3 tho so if we want web3 features he would either have to learn or we’d need another dev but web3 devs are def pricier so we may want to start without it. Down to discuss!,,talentdao,"04/05/2022, 00:36:00"
k3nn.eth,obv whitehat is always an option. would be worth shopping around,,talentdao,"04/05/2022, 00:37:25"
k3nn.eth,gm,,🌞gm,"04/05/2022, 14:48:45"
